patch_id,sample_id,resolution_um,radius,center_x,center_y,n_bins,similarity
GSM7780154_r3_p150,GSM7780154,160,3,8.0,8.0,29,0.931152
GSM7780153_r3_p380,GSM7780153,160,3,16.0,6.0,29,0.93084294
GSM7780153_r3_p104,GSM7780153,160,3,6.0,20.0,29,0.9308416
GSM7780153_r3_p96,GSM7780153,160,3,6.0,12.0,29,0.93017054
GSM7780153_r3_p527,GSM7780153,160,3,21.0,8.0,29,0.92975444
GSM7780153_r3_p528,GSM7780153,160,3,21.0,9.0,29,0.9291811
GSM7780153_r3_p468,GSM7780153,160,3,19.0,7.0,29,0.9281575
GSM7780153_r3_p239,GSM7780153,160,3,11.0,10.0,29,0.92733747
GSM7780153_r3_p496,GSM7780153,160,3,20.0,6.0,29,0.92659
GSM7780153_r3_p526,GSM7780153,160,3,21.0,7.0,29,0.9265349
GSM7780153_r3_p2,GSM7780153,160,3,3.0,5.0,29,0.92635876
GSM7780153_r3_p467,GSM7780153,160,3,19.0,6.0,29,0.92569774
GSM7780153_r3_p102,GSM7780153,160,3,6.0,18.0,29,0.92536837
GSM7780153_r3_p409,GSM7780153,160,3,17.0,6.0,29,0.9252179
GSM7780153_r3_p126,GSM7780153,160,3,7.0,13.0,29,0.9246695
GSM7780153_r3_p135,GSM7780153,160,3,7.0,22.0,29,0.9245588
GSM7780153_r3_p181,GSM7780153,160,3,9.0,10.0,29,0.92445236
GSM7780153_r3_p438,GSM7780153,160,3,18.0,6.0,29,0.9240965
GSM7780153_r3_p125,GSM7780153,160,3,7.0,12.0,29,0.92396694
GSM7780153_r3_p124,GSM7780153,160,3,7.0,11.0,29,0.9238595
GSM7780153_r3_p151,GSM7780153,160,3,8.0,9.0,29,0.9237889
GSM7780153_r3_p266,GSM7780153,160,3,12.0,8.0,29,0.9233181
GSM7780153_r3_p128,GSM7780153,160,3,7.0,15.0,29,0.9232751
GSM7780153_r3_p213,GSM7780153,160,3,10.0,13.0,29,0.92316705
GSM7780153_r3_p236,GSM7780153,160,3,11.0,7.0,29,0.9227537
GSM7780153_r3_p320,GSM7780153,160,3,14.0,4.0,29,0.92229867
GSM7780153_r3_p351,GSM7780153,160,3,15.0,6.0,29,0.9219322
GSM7780154_r3_p152,GSM7780154,160,3,8.0,10.0,29,0.92037874
GSM7780153_r3_p90,GSM7780153,160,3,6.0,6.0,29,0.9201096
GSM7780153_r3_p499,GSM7780153,160,3,20.0,9.0,29,0.91952044
GSM7780154_r3_p122,GSM7780154,160,3,7.0,9.0,29,0.9191868
GSM7780153_r3_p240,GSM7780153,160,3,11.0,11.0,29,0.9190489
GSM7780153_r3_p262,GSM7780153,160,3,12.0,4.0,29,0.9188047
GSM7780153_r3_p295,GSM7780153,160,3,13.0,8.0,29,0.9186494
GSM7780153_r3_p441,GSM7780153,160,3,18.0,9.0,29,0.91844046
GSM7780153_r3_p182,GSM7780153,160,3,9.0,11.0,29,0.91842747
GSM7780153_r3_p349,GSM7780153,160,3,15.0,4.0,29,0.9182262
GSM7780153_r3_p33,GSM7780153,160,3,4.0,7.0,29,0.9181999
GSM7780153_r3_p141,GSM7780153,160,3,7.0,28.0,29,0.9179061
GSM7780153_r3_p208,GSM7780153,160,3,10.0,8.0,29,0.91770005
GSM7780153_r3_p410,GSM7780153,160,3,17.0,7.0,29,0.9175273
GSM7780153_r3_p132,GSM7780153,160,3,7.0,19.0,29,0.9175229
GSM7780153_r3_p97,GSM7780153,160,3,6.0,13.0,29,0.91727096
GSM7780153_r3_p99,GSM7780153,160,3,6.0,15.0,29,0.9166268
GSM7780153_r3_p353,GSM7780153,160,3,15.0,8.0,29,0.9164506
GSM7780153_r3_p234,GSM7780153,160,3,11.0,5.0,29,0.9164218
GSM7780153_r3_p294,GSM7780153,160,3,13.0,7.0,29,0.9162025
GSM7780153_r3_p323,GSM7780153,160,3,14.0,7.0,29,0.9159442
GSM7780153_r3_p163,GSM7780153,160,3,8.0,21.0,29,0.9158799
GSM7780153_r3_p207,GSM7780153,160,3,10.0,7.0,29,0.91543394
GSM7780153_r3_p297,GSM7780153,160,3,13.0,10.0,29,0.9153378
GSM7780153_r3_p123,GSM7780153,160,3,7.0,10.0,29,0.91528994
GSM7780153_r3_p117,GSM7780153,160,3,7.0,4.0,29,0.91510755
GSM7780153_r3_p212,GSM7780153,160,3,10.0,12.0,29,0.91473264
GSM7780154_r3_p145,GSM7780154,160,3,8.0,3.0,29,0.91452754
GSM7780153_r3_p525,GSM7780153,160,3,21.0,6.0,29,0.9142609
GSM7780154_r3_p146,GSM7780154,160,3,8.0,4.0,29,0.9137992
GSM7780154_r3_p64,GSM7780154,160,3,5.0,9.0,29,0.9135276
GSM7780153_r3_p100,GSM7780153,160,3,6.0,16.0,29,0.91316986
GSM7780153_r3_p233,GSM7780153,160,3,11.0,4.0,29,0.91223866
GSM7780153_r3_p68,GSM7780153,160,3,5.0,13.0,29,0.91189796
GSM7780153_r3_p3,GSM7780153,160,3,3.0,6.0,29,0.91166514
GSM7780153_r3_p408,GSM7780153,160,3,17.0,5.0,29,0.91156876
GSM7780153_r3_p152,GSM7780153,160,3,8.0,10.0,29,0.9109054
GSM7780153_r3_p58,GSM7780153,160,3,5.0,3.0,29,0.91059077
GSM7780153_r3_p350,GSM7780153,160,3,15.0,5.0,29,0.9105267
GSM7780153_r3_p352,GSM7780153,160,3,15.0,7.0,29,0.9100835
GSM7780153_r3_p291,GSM7780153,160,3,13.0,4.0,29,0.9099833
GSM7780153_r3_p66,GSM7780153,160,3,5.0,11.0,29,0.90981966
GSM7780153_r3_p94,GSM7780153,160,3,6.0,10.0,29,0.90959144
GSM7780154_r3_p117,GSM7780154,160,3,7.0,4.0,29,0.90939105
GSM7780153_r3_p127,GSM7780153,160,3,7.0,14.0,29,0.90894324
GSM7780153_r3_p153,GSM7780153,160,3,8.0,11.0,29,0.90879947
GSM7780154_r3_p147,GSM7780154,160,3,8.0,5.0,29,0.9087155
GSM7780153_r3_p379,GSM7780153,160,3,16.0,5.0,29,0.9086544
GSM7780154_r3_p181,GSM7780154,160,3,9.0,10.0,29,0.9085315
