patch_id,sample_id,resolution_um,radius,center_x,center_y,n_bins,similarity
GSM7780153_r3_p99,GSM7780153,160,3,6.0,15.0,29,0.967948
GSM7780153_r3_p208,GSM7780153,160,3,10.0,8.0,29,0.96755815
GSM7780154_r3_p120,GSM7780154,160,3,7.0,7.0,29,0.96746224
GSM7780154_r3_p180,GSM7780154,160,3,9.0,9.0,29,0.9668628
GSM7780153_r3_p76,GSM7780153,160,3,5.0,21.0,29,0.9663108
GSM7780154_r3_p118,GSM7780154,160,3,7.0,5.0,29,0.96625996
GSM7780153_r3_p153,GSM7780153,160,3,8.0,11.0,29,0.9661498
GSM7780153_r3_p100,GSM7780153,160,3,6.0,16.0,29,0.9658471
GSM7780153_r3_p103,GSM7780153,160,3,6.0,19.0,29,0.9658191
GSM7780153_r3_p66,GSM7780153,160,3,5.0,11.0,29,0.9658052
GSM7780153_r3_p182,GSM7780153,160,3,9.0,11.0,29,0.9654198
GSM7780153_r3_p133,GSM7780153,160,3,7.0,20.0,29,0.9654093
GSM7780153_r3_p236,GSM7780153,160,3,11.0,7.0,29,0.96539044
GSM7780154_r3_p117,GSM7780154,160,3,7.0,4.0,29,0.96538436
GSM7780153_r3_p323,GSM7780153,160,3,14.0,7.0,29,0.96526206
GSM7780153_r3_p212,GSM7780153,160,3,10.0,12.0,29,0.965179
GSM7780154_r3_p153,GSM7780154,160,3,8.0,11.0,29,0.9651671
GSM7780154_r3_p147,GSM7780154,160,3,8.0,5.0,29,0.9651129
GSM7780153_r3_p74,GSM7780153,160,3,5.0,19.0,29,0.9648402
GSM7780154_r3_p150,GSM7780154,160,3,8.0,8.0,29,0.9647643
GSM7780154_r3_p151,GSM7780154,160,3,8.0,9.0,29,0.9646544
GSM7780153_r3_p352,GSM7780153,160,3,15.0,7.0,29,0.96451974
GSM7780153_r3_p381,GSM7780153,160,3,16.0,7.0,29,0.9643722
GSM7780153_r3_p94,GSM7780153,160,3,6.0,10.0,29,0.964301
GSM7780153_r3_p131,GSM7780153,160,3,7.0,18.0,29,0.96428907
GSM7780154_r3_p95,GSM7780154,160,3,6.0,11.0,29,0.964224
GSM7780153_r3_p59,GSM7780153,160,3,5.0,4.0,29,0.9642137
GSM7780153_r3_p97,GSM7780153,160,3,6.0,13.0,29,0.9639299
GSM7780154_r3_p122,GSM7780154,160,3,7.0,9.0,29,0.96337503
GSM7780154_r3_p87,GSM7780154,160,3,6.0,3.0,29,0.9633745
GSM7780153_r3_p207,GSM7780153,160,3,10.0,7.0,29,0.96321297
GSM7780153_r3_p239,GSM7780153,160,3,11.0,10.0,29,0.96315956
GSM7780153_r3_p295,GSM7780153,160,3,13.0,8.0,29,0.96315765
GSM7780153_r3_p60,GSM7780153,160,3,5.0,5.0,29,0.96314776
GSM7780153_r3_p107,GSM7780153,160,3,6.0,23.0,29,0.9628155
GSM7780153_r3_p525,GSM7780153,160,3,21.0,6.0,29,0.96280485
GSM7780154_r3_p93,GSM7780154,160,3,6.0,9.0,29,0.9628025
GSM7780153_r3_p151,GSM7780153,160,3,8.0,9.0,29,0.9627697
GSM7780153_r3_p351,GSM7780153,160,3,15.0,6.0,29,0.9627234
GSM7780153_r3_p237,GSM7780153,160,3,11.0,8.0,29,0.962656
GSM7780153_r3_p234,GSM7780153,160,3,11.0,5.0,29,0.9626138
GSM7780153_r3_p179,GSM7780153,160,3,9.0,8.0,29,0.96244186
GSM7780154_r3_p181,GSM7780154,160,3,9.0,10.0,29,0.96244013
GSM7780153_r3_p156,GSM7780153,160,3,8.0,14.0,29,0.96236336
GSM7780153_r3_p437,GSM7780153,160,3,18.0,5.0,29,0.9621559
GSM7780153_r3_p294,GSM7780153,160,3,13.0,7.0,29,0.96200633
GSM7780154_r3_p175,GSM7780154,160,3,9.0,4.0,29,0.96194625
GSM7780153_r3_p264,GSM7780153,160,3,12.0,6.0,29,0.96189463
GSM7780153_r3_p265,GSM7780153,160,3,12.0,7.0,29,0.96186244
GSM7780153_r3_p46,GSM7780153,160,3,4.0,20.0,29,0.96183056
GSM7780153_r3_p235,GSM7780153,160,3,11.0,6.0,29,0.9615194
GSM7780153_r3_p238,GSM7780153,160,3,11.0,9.0,29,0.96150213
GSM7780153_r3_p438,GSM7780153,160,3,18.0,6.0,29,0.96136725
GSM7780153_r3_p496,GSM7780153,160,3,20.0,6.0,29,0.9612402
GSM7780153_r3_p497,GSM7780153,160,3,20.0,7.0,29,0.96112394
GSM7780153_r3_p75,GSM7780153,160,3,5.0,20.0,29,0.96077263
GSM7780153_r3_p324,GSM7780153,160,3,14.0,8.0,29,0.9607524
GSM7780153_r3_p150,GSM7780153,160,3,8.0,8.0,29,0.9607367
GSM7780153_r3_p408,GSM7780153,160,3,17.0,5.0,29,0.96058726
GSM7780153_r3_p321,GSM7780153,160,3,14.0,5.0,29,0.96051055
GSM7780153_r3_p72,GSM7780153,160,3,5.0,17.0,29,0.96046025
GSM7780153_r3_p30,GSM7780153,160,3,4.0,4.0,29,0.9603188
GSM7780153_r3_p293,GSM7780153,160,3,13.0,6.0,29,0.96027184
GSM7780153_r3_p469,GSM7780153,160,3,19.0,8.0,29,0.9602114
GSM7780153_r3_p498,GSM7780153,160,3,20.0,8.0,29,0.9601959
GSM7780153_r3_p104,GSM7780153,160,3,6.0,20.0,29,0.959941
